FAM10943-i1-1.1_000874,NA,transposase
FAM10943-i1-1.1_000875,tnpA,IS200/IS605 family transposase
FAM10943-i1-1.1_000901,NA,IS66 family insertion sequence element accessory protein TnpB
FAM10943-i1-1.1_000902,NA,hypothetical protein
FAM10943-i1-1.1_000903,NA,CoA transferase
FAM10943-i1-1.1_000905,NA,IS3 family transposase
FAM10943-i1-1.1_000906,NA,IS30 family transposase
FAM10943-i1-1.1_000907,NA,transposase
FAM10943-i1-1.1_000908,NA,group II intron reverse transcriptase/maturase
FAM10943-i1-1.1_000933,NA,IS30 family transposase
FAM10943-i1-1.1_000934,NA,IS3 family transposase
FAM10943-i1-1.1_000935,NA,IS30 family transposase
FAM10943-i1-1.1_000936,NA,transposase
FAM10943-i1-1.1_000937,NA,hypothetical protein
FAM10943-i1-1.1_000938,NA,IS66 family insertion sequence element accessory protein TnpB
FAM10943-i1-1.1_000939,NA,hypothetical protein
FAM10943-i1-1.1_000940,NA,IS66 family insertion sequence element accessory protein TnpB
FAM10943-i1-1.1_000941,NA,group II intron reverse transcriptase/maturase
FAM10943-i1-1.1_000942,NA,phage tail protein
FAM10943-i1-1.1_000943,NA,IS30 family transposase
FAM10943-i1-1.1_000987,tnpA,IS200/IS605 family transposase
FAM10943-i1-1.1_000988,NA,phage major capsid protein
FAM10943-i1-1.1_000989,NA,transposase
FAM10943-i1-1.1_000991,NA,phage major capsid protein
FAM10943-i1-1.1_000992,NA,IS3 family transposase
FAM10943-i1-1.1_000993,NA,IS3 family transposase
FAM10943-i1-1.1_000994,NA,IS30 family transposase
FAM10943-i1-1.1_001024,NA,phage major capsid protein
FAM10943-i1-1.1_001025,NA,group II intron reverse transcriptase/maturase
FAM10943-i1-1.1_001029,NA,IS30 family transposase
FAM10943-i1-1.1_001030,NA,IS30 family transposase
FAM10943-i1-1.1_001031,NA,IS30 family transposase
FAM10943-i1-1.1_001059,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001060,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001061,NA,transposase
FAM10943-i1-1.1_001062,NA,IS30 family transposase
FAM10943-i1-1.1_001063,NA,transposase
FAM10943-i1-1.1_001064,NA,ISL3 family transposase
FAM10943-i1-1.1_001108,NA,phage tail family protein
FAM10943-i1-1.1_001111,NA,IS200/IS605 family transposase
FAM10943-i1-1.1_001112,NA,transposase
FAM10943-i1-1.1_001114,NA,IS200/IS605 family accessory protein TnpB-related protein
FAM10943-i1-1.1_001115,NA,hypothetical protein
FAM10943-i1-1.1_001143,NA,IS3 family transposase
FAM10943-i1-1.1_001144,NA,transposase
FAM10943-i1-1.1_001145,NA,transposase
FAM10943-i1-1.1_001146,NA,transposase
FAM10943-i1-1.1_001147,NA,transposase domain-containing protein
FAM10943-i1-1.1_001149,NA,transposase
FAM10943-i1-1.1_001150,tnpA,IS200/IS605 family transposase
FAM10943-i1-1.1_001181,NA,hypothetical protein
FAM10943-i1-1.1_001182,NA,C40 family peptidase
FAM10943-i1-1.1_001186,NA,IS30 family transposase
FAM10943-i1-1.1_001256,NA,IS3 family transposase
FAM10943-i1-1.1_001257,NA,transposase
FAM10943-i1-1.1_001258,NA,transposase
FAM10943-i1-1.1_001259,NA,IS30 family transposase
FAM10943-i1-1.1_001260,NA,transposase domain-containing protein
FAM10943-i1-1.1_001261,NA,transposase
FAM10943-i1-1.1_001262,NA,IS3 family transposase
FAM10943-i1-1.1_001281,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001282,NA,transposase
FAM10943-i1-1.1_001283,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001284,NA,ISL3 family transposase
FAM10943-i1-1.1_001286,NA,transposase
FAM10943-i1-1.1_001287,NA,hypothetical protein
FAM10943-i1-1.1_001319,NA,hypothetical protein
