gene,kmer_cluster,kmer_fisher_pvalue,kmer_fisher_qvalue,cluster_name_original,centroid
LM3X-1.2_001876,kmer_cluster_71,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta166,centroid=LBN7-1.2_001138;seqs=9
LMB2-1.2_002035,kmer_cluster_71,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta166,centroid=LBN7-1.2_001138;seqs=9
LMX7-1.2_002620,kmer_cluster_71,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta166,centroid=LBN7-1.2_001138;seqs=9
LWH10-1.2_002725,kmer_cluster_71,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta166,centroid=LBN7-1.2_001138;seqs=9
LWH11-1.2_000182,kmer_cluster_71,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta166,centroid=LBN7-1.2_001138;seqs=9
LWH13-1.2_002581,kmer_cluster_71,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta166,centroid=LBN7-1.2_001138;seqs=9
LWO12-1.2_002494,kmer_cluster_71,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta166,centroid=LBN7-1.2_001138;seqs=9
LWO14-1.2_002403,kmer_cluster_71,2.6061181042464e-06,6.58637120891363e-05,cluster.fasta166,centroid=LBN7-1.2_001138;seqs=9
LMI12-1-1.1_004312,kmer_cluster_198,1,1,cluster.fasta167,centroid=LMI12-1-1.1_004312;seqs=2
LWS13-1.2_003360,kmer_cluster_198,1,1,cluster.fasta167,centroid=LMI12-1-1.1_004312;seqs=2
LMS4-1.2_000528,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LTA6-1.2_000287,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LWH12-1.2_000119,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LWO13-1.2_003805,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LWO14-1.2_000872,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LBN7-1.2_000790,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LM3X-1.2_000326,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LMB2-1.2_000486,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LMX7-1.2_001071,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LWH11-1.2_003932,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LWH3-1.2_001462,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LWH7-1.2_001950,kmer_cluster_19,1,1,cluster.fasta168,centroid=LMS4-1.2_000528;seqs=12
LWH10-1.2_003609,kmer_cluster_199,0.045591976848929,0.248520971843182,cluster.fasta169,centroid=LWH10-1.2_003609;seqs=1
LMI12-1-1.1_000185,kmer_cluster_200,1,1,cluster.fasta17,centroid=LMI12-1-1.1_000185;seqs=3
LWS13-1.2_001114,kmer_cluster_200,1,1,cluster.fasta17,centroid=LMI12-1-1.1_000185;seqs=3
LWH7-1.2_000073,kmer_cluster_200,1,1,cluster.fasta17,centroid=LMI12-1-1.1_000185;seqs=3
LWH3-1.2_000781,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LWH7-1.2_002773,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
Leaf288-1-1.1_000373,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
Root1433D1-1-1.1_003253,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LBN7-1.2_001945,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LM3X-1.2_001281,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LMB2-1.2_001440,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LMS4-1.2_001547,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LMX7-1.2_002026,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LTA6-1.2_001252,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LWH10-1.2_003363,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LWH11-1.2_001021,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LWH12-1.2_002805,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LWO12-1.2_003110,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LWO13-1.2_000988,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LWO14-1.2_001873,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
KHB019-1-1.1_001976,kmer_cluster_48,1,1,cluster.fasta170,centroid=LWH3-1.2_000781;seqs=17
LWS13-1.2_002447,kmer_cluster_201,0.733788293298861,1,cluster.fasta171,centroid=LWS13-1.2_002447;seqs=1
LWO14-1.2_002203,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LWH10-1.2_003763,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LWH13-1.2_002886,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
Leaf320-1-1.1_001829,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LMS4-1.2_001856,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LTA6-1.2_001561,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LWH12-1.2_002517,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LWO13-1.2_001306,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LBN7-1.2_002427,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LWH11-1.2_001503,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LM3X-1.2_001698,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LMB2-1.2_001857,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
LMX7-1.2_002442,kmer_cluster_60,1.00211446151379e-05,0.000214298323308334,cluster.fasta172,centroid=LWO14-1.2_002203;seqs=13
KHB019-1-1.1_002650,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LBN7-1.2_002924,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LM3X-1.2_002187,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LMB2-1.2_002346,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LMI12-1-1.1_002685,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LMS4-1.2_002354,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LMX7-1.2_002931,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LTA6-1.2_002176,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWH10-1.2_000369,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWH11-1.2_001996,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWH12-1.2_001929,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWH13-1.2_002253,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWH3-1.2_001341,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWH7-1.2_002068,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWO12-1.2_002154,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWO13-1.2_001934,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWO14-1.2_002678,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWS13-1.2_003246,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
Leaf159-1-1.1_003156,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
Leaf288-1-1.1_003553,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
Root1433D1-1-1.1_000558,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
Root322-1-1.1_001518,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
Root53-1-1.1_002086,kmer_cluster_97,1,1,cluster.fasta173,centroid=KHB019-1-1.1_002650;seqs=23
LWH13-1.2_000075,kmer_cluster_202,1,1,cluster.fasta174,centroid=LWH13-1.2_000075;seqs=3
Leaf320-1-1.1_000980,kmer_cluster_202,1,1,cluster.fasta174,centroid=LWH13-1.2_000075;seqs=3
Leaf159-1-1.1_001823,kmer_cluster_202,1,1,cluster.fasta174,centroid=LWH13-1.2_000075;seqs=3
LBN7-1.2_001370,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LM3X-1.2_000731,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LMB2-1.2_000890,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LMS4-1.2_001018,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LMX7-1.2_001476,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LTA6-1.2_000704,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWH10-1.2_002895,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWH11-1.2_000410,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWH12-1.2_003303,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWH3-1.2_001060,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWH7-1.2_002472,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWO12-1.2_003645,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWO13-1.2_000451,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWO14-1.2_001331,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LWS13-1.2_002726,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
Root166-1-1.1_001103,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
Root61-1-1.1_002385,kmer_cluster_30,1,1,cluster.fasta175,centroid=LBN7-1.2_001370;seqs=17
LBN7-1.2_001128,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LWH11-1.2_000172,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LM3X-1.2_001919,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LMB2-1.2_002078,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LMS4-1.2_002646,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LMX7-1.2_002663,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LTA6-1.2_001925,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LWH10-1.2_002715,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LWH12-1.2_002164,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LWH13-1.2_002538,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LWO12-1.2_002461,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LWO13-1.2_001683,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LWO14-1.2_002445,kmer_cluster_76,2.65172782279854e-11,9.21475418422493e-10,cluster.fasta176,centroid=LBN7-1.2_001128;seqs=13
LBN7-1.2_000022,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LWH11-1.2_003103,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LM3X-1.2_003299,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LMB2-1.2_003456,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LMX7-1.2_000353,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LWO12-1.2_001077,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LMS4-1.2_003529,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LTA6-1.2_003289,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LWH10-1.2_001538,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LWH12-1.2_000870,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LWO13-1.2_003048,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
KHB019-1-1.1_000266,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LWO14-1.2_000141,kmer_cluster_158,1,1,cluster.fasta177,centroid=LBN7-1.2_000022;seqs=13
LWO12-1.2_001842,kmer_cluster_203,0.0241558446492032,0.145985322010402,cluster.fasta178,centroid=LWO12-1.2_001842;seqs=1
LM3X-1.2_002472,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LMB2-1.2_002631,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LMX7-1.2_003216,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LWH11-1.2_002352,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LWH13-1.2_001969,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
Leaf159-1-1.1_002858,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LBN7-1.2_003279,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LWH10-1.2_000724,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LMS4-1.2_002773,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LTA6-1.2_002517,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LWH12-1.2_001611,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
LWO13-1.2_002265,kmer_cluster_118,0.0241558446492032,0.145985322010402,cluster.fasta179,centroid=LM3X-1.2_002472;seqs=12
Root1433D1-1-1.1_000785,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
Root322-1-1.1_001736,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
KHB019-1-1.1_002788,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LBN7-1.2_002622,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LMS4-1.2_002117,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LTA6-1.2_001821,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWH10-1.2_000144,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWH11-1.2_001702,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWH12-1.2_002248,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWO12-1.2_002544,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWO13-1.2_001565,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWO14-1.2_002368,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LM3X-1.2_001846,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LMB2-1.2_002005,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LMI1-1-1.1_002051,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LMI12-1-1.1_002219,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LMX7-1.2_002590,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWH13-1.2_002608,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWH3-1.2_001143,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWH7-1.2_002310,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LWS13-1.2_002882,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
Leaf151-1-1.1_003070,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
Leaf161-1-1.1_000707,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
Leaf288-1-1.1_004045,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
Root166-1-1.1_001157,kmer_cluster_69,1,1,cluster.fasta18,centroid=Root1433D1-1-1.1_000785;seqs=25
LMS4-1.2_003057,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LTA6-1.2_002818,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LWH12-1.2_001338,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LWO13-1.2_002559,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LM3X-1.2_002702,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LMB2-1.2_002861,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LMX7-1.2_003446,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LWO14-1.2_003216,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
Root280D1-1-1.1_002419,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LBN7-1.2_003532,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LWH11-1.2_002604,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
LWO12-1.2_001572,kmer_cluster_131,1,1,cluster.fasta180,centroid=LMS4-1.2_003057;seqs=12
Leaf320-1-1.1_001338,kmer_cluster_204,0.370334850211011,1,cluster.fasta181,centroid=Leaf320-1-1.1_001338;seqs=4
LWO12-1.2_003292,kmer_cluster_204,0.370334850211011,1,cluster.fasta181,centroid=Leaf320-1-1.1_001338;seqs=4
LMS4-1.2_001386,kmer_cluster_204,0.370334850211011,1,cluster.fasta181,centroid=Leaf320-1-1.1_001338;seqs=4
LTA6-1.2_001086,kmer_cluster_204,0.370334850211011,1,cluster.fasta181,centroid=Leaf320-1-1.1_001338;seqs=4
LMI1x-1-1.1_002682,kmer_cluster_205,1,1,cluster.fasta182,centroid=LMI1x-1-1.1_002682;seqs=3
LWH3-1.2_002218,kmer_cluster_205,1,1,cluster.fasta182,centroid=LMI1x-1-1.1_002682;seqs=3
LWH7-1.2_001088,kmer_cluster_205,1,1,cluster.fasta182,centroid=LMI1x-1-1.1_002682;seqs=3
Root61-1-1.1_003606,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LBN7-1.2_000242,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LM3X-1.2_003509,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LMB2-1.2_003666,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LMI11-1-1.1_000993,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LMI13-1-1.1_000365,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LMS4-1.2_003790,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LMX7-1.2_000563,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LTA6-1.2_003544,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWH10-1.2_001813,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWH11-1.2_003322,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWH12-1.2_000617,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWH13-1.2_000941,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWO12-1.2_000839,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWO13-1.2_003312,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWO14-1.2_000405,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
Leaf159-1-1.1_000848,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
Leaf320-1-1.1_000560,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
Root280D1-1-1.1_001597,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LMI12-1-1.1_003780,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LMI1x-1-1.1_001713,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWH3-1.2_001912,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWH7-1.2_001474,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LWS13-1.2_003863,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
Leaf288-1-1.1_002922,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
Root1433D1-1-1.1_002072,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
Root166-1-1.1_003030,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
Root322-1-1.1_000823,kmer_cluster_170,1,1,cluster.fasta183,centroid=Root61-1-1.1_003606;seqs=28
LBN7-1.2_001392,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LM3X-1.2_000760,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LMB2-1.2_000919,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LMS4-1.2_001040,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LMX7-1.2_001505,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LTA6-1.2_000727,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LWH10-1.2_002939,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LWH11-1.2_000432,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LWH12-1.2_003280,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LWO12-1.2_003621,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
LWO13-1.2_000474,kmer_cluster_32,0.0641873118653304,0.282403487261787,cluster.fasta184,centroid=LBN7-1.2_001392;seqs=13
