Isolate,orthogroup,genes,ampo_positive,mhpa_positive
LWH7,OG0002178,LWH7-1.2_001550,FALSE,FALSE
LWH7,OG0002181,LWH7-1.2_000931,FALSE,FALSE
LWH7,OG0002191,LWH7-1.2_001911,FALSE,FALSE
LWH7,OG0002191,LWH7-1.2_002809,FALSE,FALSE
LWH7,OG0002193,LWH7-1.2_002453,FALSE,FALSE
LWH7,OG0002194,LWH7-1.2_003220,FALSE,FALSE
LWH7,OG0002204,LWH7-1.2_002834,FALSE,FALSE
LWH7,OG0002234,LWH7-1.2_000952,FALSE,FALSE
LWH7,OG0002278,LWH7-1.2_000137,FALSE,FALSE
LWH7,OG0002286,LWH7-1.2_002919,FALSE,FALSE
LWH7,OG0002286,LWH7-1.2_003097,FALSE,FALSE
LWH7,OG0002342,LWH7-1.2_003371,FALSE,FALSE
LWH7,OG0002342,LWH7-1.2_003825,FALSE,FALSE
LWH7,OG0002344,LWH7-1.2_001753,FALSE,FALSE
LWH7,OG0002349,LWH7-1.2_001201,FALSE,FALSE
LWH7,OG0002361,LWH7-1.2_003565,FALSE,FALSE
LWH7,OG0002362,LWH7-1.2_003564,FALSE,FALSE
LWH7,OG0002374,LWH7-1.2_003406,FALSE,FALSE
LWH7,OG0002374,LWH7-1.2_003460,FALSE,FALSE
LWH7,OG0002394,LWH7-1.2_002708,FALSE,FALSE
LWH7,OG0002434,LWH7-1.2_000856,FALSE,FALSE
LWH7,OG0002485,LWH7-1.2_001230,FALSE,FALSE
LWH7,OG0002485,LWH7-1.2_003025,FALSE,FALSE
LWH7,OG0002551,LWH7-1.2_001924,FALSE,FALSE
LWH7,OG0002551,LWH7-1.2_003431,FALSE,FALSE
LWH7,OG0002559,LWH7-1.2_002341,FALSE,FALSE
LWH7,OG0002559,LWH7-1.2_003370,FALSE,FALSE
LWH7,OG0002559,LWH7-1.2_003416,FALSE,FALSE
LWH7,OG0002576,LWH7-1.2_001817,FALSE,FALSE
LWH7,OG0002577,LWH7-1.2_001818,FALSE,FALSE
LWH7,OG0002638,LWH7-1.2_003098,FALSE,FALSE
LWH7,OG0002678,LWH7-1.2_000502,FALSE,FALSE
LWH7,OG0002678,LWH7-1.2_001262,FALSE,FALSE
LWH7,OG0002757,LWH7-1.2_002414,FALSE,FALSE
LWH7,OG0002801,LWH7-1.2_003202,FALSE,FALSE
LWH7,OG0002810,LWH7-1.2_002320,FALSE,FALSE
LWH7,OG0002811,LWH7-1.2_003384,FALSE,FALSE
LWH7,OG0002915,LWH7-1.2_003543,FALSE,FALSE
LWH7,OG0002971,LWH7-1.2_003465,TRUE,FALSE
LWH7,OG0002972,LWH7-1.2_003385,TRUE,FALSE
LWH7,OG0002973,LWH7-1.2_003386,TRUE,FALSE
LWH7,OG0002975,LWH7-1.2_002413,FALSE,FALSE
LWH7,OG0003002,LWH7-1.2_001219,FALSE,FALSE
LWH7,OG0003002,LWH7-1.2_002546,FALSE,FALSE
LWH7,OG0003089,LWH7-1.2_003417,FALSE,FALSE
LWH7,OG0003104,LWH7-1.2_004065,FALSE,FALSE
LWH7,OG0003159,LWH7-1.2_002960,FALSE,FALSE
LWH7,OG0003182,LWH7-1.2_003412,FALSE,FALSE
LWH7,OG0003197,LWH7-1.2_002983,FALSE,FALSE
LWH7,OG0003289,LWH7-1.2_001440,FALSE,FALSE
LWH7,OG0003306,LWH7-1.2_004058,FALSE,FALSE
LWH7,OG0003307,LWH7-1.2_004059,FALSE,FALSE
LWH7,OG0003326,LWH7-1.2_000475,FALSE,FALSE
LWH7,OG0003394,LWH7-1.2_002556,FALSE,FALSE
LWH7,OG0003395,LWH7-1.2_003424,FALSE,FALSE
LWH7,OG0003411,LWH7-1.2_000056,FALSE,FALSE
LWH7,OG0003415,LWH7-1.2_001890,FALSE,FALSE
LWH7,OG0003486,LWH7-1.2_002369,FALSE,FALSE
LWH7,OG0003486,LWH7-1.2_003454,FALSE,FALSE
LWH7,OG0003504,LWH7-1.2_003554,FALSE,FALSE
LWH7,OG0003516,LWH7-1.2_003428,FALSE,FALSE
LWH7,OG0003517,LWH7-1.2_003426,FALSE,FALSE
LWH7,OG0003518,LWH7-1.2_003415,FALSE,FALSE
LWH7,OG0003630,LWH7-1.2_003456,FALSE,FALSE
LWH7,OG0003671,LWH7-1.2_002963,FALSE,FALSE
LWH7,OG0003672,LWH7-1.2_002961,FALSE,FALSE
LWH7,OG0003709,LWH7-1.2_000206,FALSE,FALSE
LWH7,OG0003709,LWH7-1.2_002279,FALSE,FALSE
LWH7,OG0003791,LWH7-1.2_003380,FALSE,FALSE
LWH7,OG0003791,LWH7-1.2_003458,FALSE,FALSE
LWH7,OG0003840,LWH7-1.2_001220,FALSE,FALSE
LWH7,OG0003841,LWH7-1.2_003461,FALSE,FALSE
LWH7,OG0003950,LWH7-1.2_002561,FALSE,FALSE
LWH7,OG0004149,LWH7-1.2_002370,FALSE,FALSE
LWH7,OG0004149,LWH7-1.2_003451,FALSE,FALSE
LWH7,OG0004389,LWH7-1.2_003457,FALSE,FALSE
LWH7,OG0004463,LWH7-1.2_002272,FALSE,FALSE
LWH7,OG0004512,LWH7-1.2_003409,FALSE,FALSE
LWH7,OG0004513,LWH7-1.2_003411,FALSE,FALSE
LWH7,OG0004515,LWH7-1.2_003323,FALSE,FALSE
LWH7,OG0004706,LWH7-1.2_002685,FALSE,FALSE
LWH7,OG0004707,LWH7-1.2_003395,FALSE,FALSE
LWH7,OG0004708,LWH7-1.2_003399,FALSE,FALSE
LWO12,OG0000100,LWO12-1.2_003035,FALSE,FALSE
LWO12,OG0000108,LWO12-1.2_002988,FALSE,FALSE
LWO12,OG0000173,LWO12-1.2_002445,FALSE,FALSE
LWO12,OG0000173,LWO12-1.2_002451,FALSE,FALSE
LWO12,OG0000173,LWO12-1.2_002458,FALSE,FALSE
LWO12,OG0000197,LWO12-1.2_002468,FALSE,FALSE
LWO12,OG0000344,LWO12-1.2_002489,FALSE,FALSE
LWO12,OG0000344,LWO12-1.2_002502,FALSE,FALSE
LWO12,OG0000359,LWO12-1.2_001720,FALSE,FALSE
LWO12,OG0000609,LWO12-1.2_002302,FALSE,FALSE
LWO12,OG0001122,LWO12-1.2_003043,FALSE,FALSE
LWO12,OG0001624,LWO12-1.2_000447,FALSE,FALSE
LWO12,OG0001624,LWO12-1.2_000459,FALSE,FALSE
LWO12,OG0001624,LWO12-1.2_003608,FALSE,FALSE
LWO12,OG0001626,LWO12-1.2_002503,FALSE,FALSE
LWO12,OG0001681,LWO12-1.2_002481,FALSE,FALSE
LWO12,OG0001681,LWO12-1.2_002883,FALSE,FALSE
LWO12,OG0001681,LWO12-1.2_003791,FALSE,FALSE
LWO12,OG0001787,LWO12-1.2_002443,TRUE,FALSE
LWO12,OG0001787,LWO12-1.2_002460,TRUE,FALSE
LWO12,OG0001839,LWO12-1.2_002579,FALSE,FALSE
LWO12,OG0001860,LWO12-1.2_001433,FALSE,FALSE
LWO12,OG0001860,LWO12-1.2_001437,FALSE,FALSE
LWO12,OG0001860,LWO12-1.2_003179,FALSE,FALSE
LWO12,OG0001904,LWO12-1.2_000885,FALSE,FALSE
LWO12,OG0001923,LWO12-1.2_002308,FALSE,FALSE
LWO12,OG0001961,LWO12-1.2_001485,FALSE,FALSE
LWO12,OG0001981,LWO12-1.2_000587,FALSE,FALSE
LWO12,OG0001981,LWO12-1.2_002495,FALSE,FALSE
LWO12,OG0002028,LWO12-1.2_002496,FALSE,FALSE
LWO12,OG0002086,LWO12-1.2_002446,FALSE,FALSE
LWO12,OG0002091,LWO12-1.2_002774,FALSE,FALSE
LWO12,OG0002112,LWO12-1.2_000776,FALSE,FALSE
LWO12,OG0002149,LWO12-1.2_002442,TRUE,FALSE
LWO12,OG0002149,LWO12-1.2_002457,TRUE,FALSE
LWO12,OG0002151,LWO12-1.2_002755,FALSE,FALSE
LWO12,OG0002152,LWO12-1.2_003709,FALSE,FALSE
LWO12,OG0002159,LWO12-1.2_001762,FALSE,FALSE
LWO12,OG0002173,LWO12-1.2_000864,FALSE,FALSE
LWO12,OG0002174,LWO12-1.2_000827,FALSE,FALSE
LWO12,OG0002176,LWO12-1.2_000405,FALSE,FALSE
LWO12,OG0002178,LWO12-1.2_001295,FALSE,FALSE
LWO12,OG0002181,LWO12-1.2_003306,FALSE,FALSE
LWO12,OG0002191,LWO12-1.2_003350,FALSE,FALSE
LWO12,OG0002193,LWO12-1.2_002305,FALSE,FALSE
LWO12,OG0002194,LWO12-1.2_002581,FALSE,FALSE
LWO12,OG0002204,LWO12-1.2_002301,FALSE,FALSE
LWO12,OG0002234,LWO12-1.2_003800,FALSE,FALSE
LWO12,OG0002278,LWO12-1.2_001819,FALSE,FALSE
LWO12,OG0002341,LWO12-1.2_003320,FALSE,FALSE
LWO12,OG0002341,LWO12-1.2_003521,FALSE,FALSE
LWO12,OG0002342,LWO12-1.2_003352,FALSE,FALSE
LWO12,OG0002361,LWO12-1.2_003842,FALSE,FALSE
LWO12,OG0002362,LWO12-1.2_003841,FALSE,FALSE
LWO12,OG0002374,LWO12-1.2_000196,FALSE,FALSE
LWO12,OG0002374,LWO12-1.2_002461,FALSE,FALSE
LWO12,OG0002376,LWO12-1.2_003351,FALSE,FALSE
LWO12,OG0002376,LWO12-1.2_003598,FALSE,FALSE
LWO12,OG0002394,LWO12-1.2_003493,FALSE,FALSE
LWO12,OG0002409,LWO12-1.2_000949,FALSE,FALSE
LWO12,OG0002409,LWO12-1.2_003913,FALSE,FALSE
LWO12,OG0002434,LWO12-1.2_001292,FALSE,FALSE
LWO12,OG0002456,LWO12-1.2_000252,FALSE,FALSE
LWO12,OG0002485,LWO12-1.2_002506,FALSE,FALSE
LWO12,OG0002551,LWO12-1.2_002438,FALSE,FALSE
LWO12,OG0002559,LWO12-1.2_002500,FALSE,FALSE
LWO12,OG0002595,LWO12-1.2_002342,FALSE,FALSE
LWO12,OG0002600,LWO12-1.2_000808,FALSE,FALSE
LWO12,OG0002665,LWO12-1.2_001703,FALSE,FALSE
LWO12,OG0002689,LWO12-1.2_000479,FALSE,FALSE
LWO12,OG0002693,LWO12-1.2_003451,FALSE,FALSE
LWO12,OG0002704,LWO12-1.2_001806,FALSE,FALSE
LWO12,OG0002705,LWO12-1.2_001805,FALSE,FALSE
LWO12,OG0002750,LWO12-1.2_000245,FALSE,FALSE
LWO12,OG0002759,LWO12-1.2_003458,FALSE,FALSE
LWO12,OG0002801,LWO12-1.2_002586,FALSE,FALSE
LWO12,OG0002811,LWO12-1.2_002447,FALSE,FALSE
LWO12,OG0002830,LWO12-1.2_001477,FALSE,FALSE
LWO12,OG0002831,LWO12-1.2_001476,FALSE,FALSE
LWO12,OG0002872,LWO12-1.2_002482,FALSE,FALSE
LWO12,OG0002896,LWO12-1.2_002467,FALSE,FALSE
LWO12,OG0002915,LWO12-1.2_001004,FALSE,FALSE
LWO12,OG0002971,LWO12-1.2_002440,TRUE,FALSE
LWO12,OG0002972,LWO12-1.2_002448,TRUE,FALSE
LWO12,OG0002973,LWO12-1.2_002449,TRUE,FALSE
LWO12,OG0003032,LWO12-1.2_001552,FALSE,FALSE
LWO12,OG0003089,LWO12-1.2_002499,FALSE,FALSE
LWO12,OG0003161,LWO12-1.2_002476,FALSE,FALSE
LWO12,OG0003182,LWO12-1.2_002488,FALSE,FALSE
LWO12,OG0003197,LWO12-1.2_003282,FALSE,FALSE
LWO12,OG0003273,LWO12-1.2_002484,FALSE,FALSE
LWO12,OG0003274,LWO12-1.2_002480,FALSE,FALSE
LWO12,OG0003275,LWO12-1.2_002479,FALSE,FALSE
LWO12,OG0003312,LWO12-1.2_001804,FALSE,FALSE
LWO12,OG0003394,LWO12-1.2_003044,FALSE,FALSE
LWO12,OG0003395,LWO12-1.2_002498,FALSE,FALSE
LWO12,OG0003417,LWO12-1.2_003020,FALSE,FALSE
LWO12,OG0003418,LWO12-1.2_003185,FALSE,FALSE
LWO12,OG0003488,LWO12-1.2_000689,FALSE,FALSE
LWO12,OG0003516,LWO12-1.2_002490,FALSE,FALSE
LWO12,OG0003517,LWO12-1.2_002492,FALSE,FALSE
LWO12,OG0003518,LWO12-1.2_002501,FALSE,FALSE
LWO12,OG0003541,LWO12-1.2_001640,FALSE,FALSE
LWO12,OG0003564,LWO12-1.2_002486,FALSE,FALSE
LWO12,OG0003709,LWO12-1.2_002791,FALSE,FALSE
LWO12,OG0003840,LWO12-1.2_003013,FALSE,FALSE
LWO12,OG0003950,LWO12-1.2_001915,FALSE,FALSE
LWO12,OG0004013,LWO12-1.2_003140,FALSE,FALSE
LWO12,OG0004020,LWO12-1.2_002583,FALSE,FALSE
LWO12,OG0004020,LWO12-1.2_002941,FALSE,FALSE
LWO12,OG0004023,LWO12-1.2_001489,FALSE,FALSE
LWO12,OG0004023,LWO12-1.2_001918,FALSE,FALSE
LWO12,OG0004189,LWO12-1.2_000276,FALSE,FALSE
LWO12,OG0004202,LWO12-1.2_003011,FALSE,FALSE
LWO12,OG0004211,LWO12-1.2_001492,FALSE,FALSE
LWO12,OG0004212,LWO12-1.2_001488,FALSE,FALSE
LWO12,OG0004694,LWO12-1.2_000778,FALSE,FALSE
LWO13,OG0000100,LWO13-1.2_000636,FALSE,FALSE
LWO13,OG0000100,LWO13-1.2_001022,FALSE,FALSE
LWO13,OG0000100,LWO13-1.2_001308,FALSE,FALSE
LWO13,OG0000108,LWO13-1.2_000228,FALSE,FALSE
LWO13,OG0000108,LWO13-1.2_000261,FALSE,FALSE
LWO13,OG0000108,LWO13-1.2_001035,FALSE,FALSE
LWO13,OG0000173,LWO13-1.2_001687,FALSE,FALSE
LWO13,OG0000173,LWO13-1.2_001697,FALSE,FALSE
LWO13,OG0000173,LWO13-1.2_001703,FALSE,FALSE
LWO13,OG0000173,LWO13-1.2_001719,FALSE,FALSE
LWO13,OG0000197,LWO13-1.2_000919,FALSE,FALSE
LWO13,OG0000197,LWO13-1.2_001711,FALSE,FALSE
LWO13,OG0000197,LWO13-1.2_003055,FALSE,FALSE
LWO13,OG0000197,LWO13-1.2_003106,FALSE,FALSE
LWO13,OG0000344,LWO13-1.2_001492,FALSE,FALSE
LWO13,OG0000359,LWO13-1.2_001654,FALSE,FALSE
LWO13,OG0000359,LWO13-1.2_002400,FALSE,FALSE
LWO13,OG0000609,LWO13-1.2_001783,FALSE,FALSE
LWO13,OG0000609,LWO13-1.2_002472,FALSE,FALSE
LWO13,OG0001122,LWO13-1.2_000194,FALSE,FALSE
LWO13,OG0001122,LWO13-1.2_000727,FALSE,FALSE
LWO13,OG0001624,LWO13-1.2_003652,FALSE,FALSE
LWO13,OG0001626,LWO13-1.2_003771,FALSE,FALSE
LWO13,OG0001681,LWO13-1.2_000329,FALSE,FALSE
LWO13,OG0001681,LWO13-1.2_001572,FALSE,FALSE
LWO13,OG0001787,LWO13-1.2_001684,TRUE,FALSE
LWO13,OG0001787,LWO13-1.2_001705,TRUE,FALSE
LWO13,OG0001839,LWO13-1.2_001477,FALSE,FALSE
LWO13,OG0001860,LWO13-1.2_002684,FALSE,FALSE
LWO13,OG0001904,LWO13-1.2_002112,FALSE,FALSE
LWO13,OG0001904,LWO13-1.2_003259,FALSE,FALSE
LWO13,OG0001923,LWO13-1.2_001777,FALSE,FALSE
LWO13,OG0001923,LWO13-1.2_001952,FALSE,FALSE
LWO13,OG0001961,LWO13-1.2_002644,FALSE,FALSE
LWO13,OG0001981,LWO13-1.2_001494,FALSE,FALSE
LWO13,OG0002028,LWO13-1.2_001493,FALSE,FALSE
LWO13,OG0002086,LWO13-1.2_001681,FALSE,FALSE
LWO13,OG0002086,LWO13-1.2_001702,FALSE,FALSE
LWO13,OG0002091,LWO13-1.2_001233,FALSE,FALSE
LWO13,OG0002112,LWO13-1.2_003368,FALSE,FALSE
LWO13,OG0002149,LWO13-1.2_001688,TRUE,FALSE
LWO13,OG0002149,LWO13-1.2_001706,TRUE,FALSE
LWO13,OG0002151,LWO13-1.2_001262,FALSE,FALSE
LWO13,OG0002152,LWO13-1.2_000412,FALSE,FALSE
LWO13,OG0002159,LWO13-1.2_002344,FALSE,FALSE
LWO13,OG0002173,LWO13-1.2_003288,FALSE,FALSE
LWO13,OG0002174,LWO13-1.2_003324,FALSE,FALSE
LWO13,OG0002176,LWO13-1.2_003721,FALSE,FALSE
LWO13,OG0002178,LWO13-1.2_002814,FALSE,FALSE
LWO13,OG0002181,LWO13-1.2_001172,FALSE,FALSE
LWO13,OG0002191,LWO13-1.2_001217,FALSE,FALSE
LWO13,OG0002191,LWO13-1.2_002113,FALSE,FALSE
LWO13,OG0002193,LWO13-1.2_001780,FALSE,FALSE
LWO13,OG0002194,LWO13-1.2_001475,FALSE,FALSE
LWO13,OG0002204,LWO13-1.2_001784,FALSE,FALSE
LWO13,OG0002234,LWO13-1.2_003539,FALSE,FALSE
LWO13,OG0002286,LWO13-1.2_000921,FALSE,FALSE
LWO13,OG0002341,LWO13-1.2_000598,FALSE,FALSE
LWO13,OG0002341,LWO13-1.2_000788,FALSE,FALSE
LWO13,OG0002342,LWO13-1.2_001490,FALSE,FALSE
LWO13,OG0002344,LWO13-1.2_000875,FALSE,FALSE
LWO13,OG0002344,LWO13-1.2_003665,FALSE,FALSE
LWO13,OG0002361,LWO13-1.2_000253,FALSE,FALSE
LWO13,OG0002362,LWO13-1.2_000254,FALSE,FALSE
LWO13,OG0002374,LWO13-1.2_001683,FALSE,FALSE
LWO13,OG0002376,LWO13-1.2_000319,FALSE,FALSE
LWO13,OG0002376,LWO13-1.2_002241,FALSE,FALSE
LWO13,OG0002409,LWO13-1.2_003177,FALSE,FALSE
LWO13,OG0002434,LWO13-1.2_002817,FALSE,FALSE
LWO13,OG0002456,LWO13-1.2_000054,FALSE,FALSE
LWO13,OG0002551,LWO13-1.2_001710,FALSE,FALSE
LWO13,OG0002576,LWO13-1.2_001862,FALSE,FALSE
LWO13,OG0002577,LWO13-1.2_001863,FALSE,FALSE
LWO13,OG0002638,LWO13-1.2_000922,FALSE,FALSE
LWO13,OG0002665,LWO13-1.2_002416,FALSE,FALSE
LWO13,OG0002678,LWO13-1.2_001653,FALSE,FALSE
LWO13,OG0002689,LWO13-1.2_003632,FALSE,FALSE
LWO13,OG0002693,LWO13-1.2_000631,FALSE,FALSE
LWO13,OG0002704,LWO13-1.2_002304,FALSE,FALSE
LWO13,OG0002705,LWO13-1.2_002305,FALSE,FALSE
LWO13,OG0002750,LWO13-1.2_000066,FALSE,FALSE
LWO13,OG0002757,LWO13-1.2_001409,FALSE,FALSE
LWO13,OG0002759,LWO13-1.2_000586,FALSE,FALSE
LWO13,OG0002801,LWO13-1.2_001757,FALSE,FALSE
LWO13,OG0002810,LWO13-1.2_000062,FALSE,FALSE
LWO13,OG0002810,LWO13-1.2_000343,FALSE,FALSE
LWO13,OG0002811,LWO13-1.2_001701,FALSE,FALSE
LWO13,OG0002830,LWO13-1.2_002652,FALSE,FALSE
LWO13,OG0002831,LWO13-1.2_002653,FALSE,FALSE
LWO13,OG0002872,LWO13-1.2_000330,FALSE,FALSE
LWO13,OG0002872,LWO13-1.2_001568,FALSE,FALSE
LWO13,OG0002896,LWO13-1.2_001712,FALSE,FALSE
LWO13,OG0002915,LWO13-1.2_000571,FALSE,FALSE
LWO13,OG0002965,LWO13-1.2_003209,FALSE,FALSE
LWO13,OG0002971,LWO13-1.2_001708,TRUE,FALSE
LWO13,OG0002972,LWO13-1.2_001700,TRUE,FALSE
LWO13,OG0002973,LWO13-1.2_001699,TRUE,FALSE
LWO13,OG0002975,LWO13-1.2_001408,FALSE,FALSE
LWO13,OG0002982,LWO13-1.2_001253,FALSE,FALSE
LWO13,OG0003002,LWO13-1.2_001597,FALSE,FALSE
LWO13,OG0003032,LWO13-1.2_002581,FALSE,FALSE
LWO13,OG0003104,LWO13-1.2_001079,FALSE,FALSE
LWO13,OG0003117,LWO13-1.2_002445,FALSE,FALSE
LWO13,OG0003159,LWO13-1.2_001062,FALSE,FALSE
LWO13,OG0003161,LWO13-1.2_000324,FALSE,FALSE
LWO13,OG0003179,LWO13-1.2_000223,FALSE,FALSE
LWO13,OG0003184,LWO13-1.2_000622,FALSE,FALSE
LWO13,OG0003211,LWO13-1.2_002444,FALSE,FALSE
LWO13,OG0003273,LWO13-1.2_000332,FALSE,FALSE
LWO13,OG0003274,LWO13-1.2_000328,FALSE,FALSE
LWO13,OG0003275,LWO13-1.2_000327,FALSE,FALSE
LWO13,OG0003289,LWO13-1.2_003762,FALSE,FALSE
LWO13,OG0003292,LWO13-1.2_001365,FALSE,FALSE
LWO13,OG0003293,LWO13-1.2_001364,FALSE,FALSE
LWO13,OG0003303,LWO13-1.2_000767,FALSE,FALSE
LWO13,OG0003306,LWO13-1.2_001069,FALSE,FALSE
LWO13,OG0003307,LWO13-1.2_001070,FALSE,FALSE
LWO13,OG0003308,LWO13-1.2_001340,FALSE,FALSE
LWO13,OG0003312,LWO13-1.2_002306,FALSE,FALSE
LWO13,OG0003390,LWO13-1.2_003123,FALSE,FALSE
LWO13,OG0003394,LWO13-1.2_000246,FALSE,FALSE
LWO13,OG0003398,LWO13-1.2_000608,FALSE,FALSE
LWO13,OG0003399,LWO13-1.2_000623,FALSE,FALSE
LWO13,OG0003411,LWO13-1.2_001283,FALSE,FALSE
LWO13,OG0003415,LWO13-1.2_002854,FALSE,FALSE
LWO13,OG0003417,LWO13-1.2_000884,FALSE,FALSE
LWO13,OG0003418,LWO13-1.2_002260,FALSE,FALSE
LWO13,OG0003486,LWO13-1.2_001669,FALSE,FALSE
LWO13,OG0003486,LWO13-1.2_001676,FALSE,FALSE
LWO13,OG0003488,LWO13-1.2_000015,FALSE,FALSE
LWO13,OG0003504,LWO13-1.2_002611,FALSE,FALSE
LWO13,OG0003510,LWO13-1.2_003761,FALSE,FALSE
LWO13,OG0003515,LWO13-1.2_001366,FALSE,FALSE
LWO13,OG0003521,LWO13-1.2_000594,FALSE,FALSE
LWO13,OG0003524,LWO13-1.2_001644,FALSE,FALSE
LWO13,OG0003538,LWO13-1.2_002061,FALSE,FALSE
LWO13,OG0003541,LWO13-1.2_002470,FALSE,FALSE
LWO13,OG0003630,LWO13-1.2_001671,FALSE,FALSE
LWO13,OG0003630,LWO13-1.2_001678,FALSE,FALSE
LWO13,OG0003656,LWO13-1.2_000599,FALSE,FALSE
LWO13,OG0003657,LWO13-1.2_000600,FALSE,FALSE
LWO13,OG0003671,LWO13-1.2_001066,FALSE,FALSE
LWO13,OG0003672,LWO13-1.2_001064,FALSE,FALSE
LWO13,OG0003673,LWO13-1.2_001073,FALSE,FALSE
LWO13,OG0003687,LWO13-1.2_002696,FALSE,FALSE
LWO13,OG0003689,LWO13-1.2_003140,FALSE,FALSE
LWO13,OG0003697,LWO13-1.2_000883,FALSE,FALSE
LWO13,OG0003698,LWO13-1.2_000882,FALSE,FALSE
LWO13,OG0003699,LWO13-1.2_000885,FALSE,FALSE
LWO13,OG0003709,LWO13-1.2_001788,FALSE,FALSE
LWO13,OG0003711,LWO13-1.2_003537,FALSE,FALSE
LWO13,OG0003791,LWO13-1.2_001680,FALSE,FALSE
LWO13,OG0003836,LWO13-1.2_000145,FALSE,FALSE
LWO13,OG0003841,LWO13-1.2_001682,FALSE,FALSE
LWO13,OG0003859,LWO13-1.2_000725,FALSE,FALSE
LWO13,OG0003950,LWO13-1.2_000236,FALSE,FALSE
LWO13,OG0003998,LWO13-1.2_000726,FALSE,FALSE
LWO13,OG0004020,LWO13-1.2_003342,FALSE,FALSE
LWO13,OG0004149,LWO13-1.2_001667,FALSE,FALSE
LWO13,OG0004188,LWO13-1.2_003795,FALSE,FALSE
LWO13,OG0004189,LWO13-1.2_000004,FALSE,FALSE
LWO13,OG0004196,LWO13-1.2_000956,FALSE,FALSE
LWO13,OG0004197,LWO13-1.2_000957,FALSE,FALSE
LWO13,OG0004208,LWO13-1.2_001844,FALSE,FALSE
LWO13,OG0004215,LWO13-1.2_003701,FALSE,FALSE
LWO13,OG0004216,LWO13-1.2_003702,FALSE,FALSE
LWO13,OG0004243,LWO13-1.2_001068,FALSE,FALSE
LWO13,OG0004389,LWO13-1.2_001679,FALSE,FALSE
LWO13,OG0004446,LWO13-1.2_003227,FALSE,FALSE
LWO13,OG0004451,LWO13-1.2_000191,FALSE,FALSE
LWO13,OG0004454,LWO13-1.2_003727,FALSE,FALSE
LWO13,OG0004455,LWO13-1.2_003240,FALSE,FALSE
LWO13,OG0004458,LWO13-1.2_000794,FALSE,FALSE
LWO13,OG0004466,LWO13-1.2_003719,FALSE,FALSE
LWO13,OG0004471,LWO13-1.2_001309,FALSE,FALSE
LWO13,OG0004479,LWO13-1.2_002257,FALSE,FALSE
LWO13,OG0004483,LWO13-1.2_000553,FALSE,FALSE
LWO13,OG0004484,LWO13-1.2_000958,FALSE,FALSE
LWO13,OG0004523,LWO13-1.2_000308,FALSE,FALSE
LWO13,OG0004524,LWO13-1.2_000307,FALSE,FALSE
LWO13,OG0004694,LWO13-1.2_003366,FALSE,FALSE
LWO13,OG0004706,LWO13-1.2_001717,FALSE,FALSE
LWO13,OG0004707,LWO13-1.2_001721,FALSE,FALSE
LWO13,OG0004708,LWO13-1.2_001723,FALSE,FALSE
LWO14,OG0000100,LWO14-1.2_002204,FALSE,FALSE
LWO14,OG0000108,LWO14-1.2_001948,FALSE,FALSE
LWO14,OG0000173,LWO14-1.2_002447,FALSE,FALSE
LWO14,OG0000173,LWO14-1.2_002453,FALSE,FALSE
LWO14,OG0000197,LWO14-1.2_002428,FALSE,FALSE
LWO14,OG0000344,LWO14-1.2_002395,FALSE,FALSE
LWO14,OG0000344,LWO14-1.2_002408,FALSE,FALSE
LWO14,OG0000359,LWO14-1.2_003076,FALSE,FALSE
LWO14,OG0000609,LWO14-1.2_002553,FALSE,FALSE
LWO14,OG0001624,LWO14-1.2_001207,FALSE,FALSE
LWO14,OG0001624,LWO14-1.2_002266,FALSE,FALSE
LWO14,OG0001626,LWO14-1.2_002394,FALSE,FALSE
LWO14,OG0001681,LWO14-1.2_002415,FALSE,FALSE
LWO14,OG0001787,LWO14-1.2_002446,TRUE,FALSE
LWO14,OG0001787,LWO14-1.2_002455,TRUE,FALSE
LWO14,OG0001839,LWO14-1.2_002315,FALSE,FALSE
LWO14,OG0001860,LWO14-1.2_001803,FALSE,FALSE
LWO14,OG0001860,LWO14-1.2_003361,FALSE,FALSE
LWO14,OG0001904,LWO14-1.2_000364,FALSE,FALSE
LWO14,OG0001923,LWO14-1.2_002540,FALSE,FALSE
LWO14,OG0001961,LWO14-1.2_003302,FALSE,FALSE
LWO14,OG0001981,LWO14-1.2_002402,FALSE,FALSE
LWO14,OG0002028,LWO14-1.2_002401,FALSE,FALSE
LWO14,OG0002086,LWO14-1.2_002452,FALSE,FALSE
LWO14,OG0002091,LWO14-1.2_002152,FALSE,FALSE
LWO14,OG0002112,LWO14-1.2_000491,FALSE,FALSE
LWO14,OG0002149,LWO14-1.2_002456,TRUE,FALSE
LWO14,OG0002151,LWO14-1.2_002177,FALSE,FALSE
LWO14,OG0002152,LWO14-1.2_001276,FALSE,FALSE
LWO14,OG0002159,LWO14-1.2_003041,FALSE,FALSE
LWO14,OG0002173,LWO14-1.2_000385,FALSE,FALSE
LWO14,OG0002174,LWO14-1.2_000417,FALSE,FALSE
LWO14,OG0002176,LWO14-1.2_000785,FALSE,FALSE
LWO14,OG0002178,LWO14-1.2_003526,FALSE,FALSE
LWO14,OG0002181,LWO14-1.2_001675,FALSE,FALSE
LWO14,OG0002191,LWO14-1.2_001639,FALSE,FALSE
LWO14,OG0002193,LWO14-1.2_002543,FALSE,FALSE
LWO14,OG0002194,LWO14-1.2_002313,FALSE,FALSE
LWO14,OG0002204,LWO14-1.2_002554,FALSE,FALSE
